plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,emission_cmf_type,plume_bounds,instrument,mission_phase,published_at,modified,emission_version,processing_software,gsd,sensitivity_mode,off_nadir,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png
GAO20230620t201211p0000-G,35.51674161948179,-119.08222091818669,2023-06-20T20:12:11+00,Oil & Gas (1B2),CO2,mfal,"[-119.08383729280182, 35.514693587270806, -119.07927855137243, 35.51837271978682]",GAO,production,2023-11-29 05:20:55.842401+00:00,2025-03-25 23:11:39.811012+00:00,v1,0.13.1,,,,12703.019794959953,4592.599098262013,3.724609375,0.13079619899130449,337.2640860224312,2.0407484038314143,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v002/2023/06/20/GAO20230620t201211p0000-G/GAO20230620t201211p0000-G_l3a-vis-co2-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v002/2023/06/20/GAO20230620t201211p0000-G/GAO20230620t201211p0000-G_l3a-vis-co2-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v1/2023/06/20/GAO20230620t201211p0000-G/GAO20230620t201211p0000-G_l3a-ime-co2-mfal-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v002/2023/06/20/GAO20230620t201211p0000-G/GAO20230620t201211p0000-G_l3a-vis-co2-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v002/2023/06/20/GAO20230620t201211p0000-G/GAO20230620t201211p0000-G_l3a-vis-co2-mfa-v002_rgb.png
GAO20230620t201211p0000-H,35.51655966224959,-119.08227680551512,2023-06-20T20:12:11+00,Oil & Gas (1B2),CO2,mfal,"[-119.0838047799115, 35.51456768710789, -119.07932341206218, 35.51821529357505]",GAO,production,2023-11-29 05:20:56.397999+00:00,2025-03-25 23:11:39.931511+00:00,v1,0.13.1,,,,,,3.724609375,0.13079619899130449,337.2640860224312,2.0407484038314143,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v002/2023/06/20/GAO20230620t201211p0000-H/GAO20230620t201211p0000-H_l3a-vis-co2-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v002/2023/06/20/GAO20230620t201211p0000-H/GAO20230620t201211p0000-H_l3a-vis-co2-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v1/2023/06/20/GAO20230620t201211p0000-H/GAO20230620t201211p0000-H_l3a-ime-co2-mfal-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v002/2023/06/20/GAO20230620t201211p0000-H/GAO20230620t201211p0000-H_l3a-vis-co2-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v002/2023/06/20/GAO20230620t201211p0000-H/GAO20230620t201211p0000-H_l3a-vis-co2-mfa-v002_rgb.png
GAO20230620t201211p0000-I,35.51622055903354,-119.08226156351643,2023-06-20T20:12:11+00,Oil & Gas (1B2),CO2,mfal,"[-119.08443010189193, 35.514398853636436, -119.07991010811746, 35.51807790666653]",GAO,production,2023-11-29 05:20:56.941342+00:00,2025-03-25 23:11:39.689816+00:00,v1,0.13.1,,,,,,3.724609375,0.13079619899130449,337.2640860224312,2.0407484038314143,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v002/2023/06/20/GAO20230620t201211p0000-I/GAO20230620t201211p0000-I_l3a-vis-co2-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v002/2023/06/20/GAO20230620t201211p0000-I/GAO20230620t201211p0000-I_l3a-vis-co2-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v1/2023/06/20/GAO20230620t201211p0000-I/GAO20230620t201211p0000-I_l3a-ime-co2-mfal-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v002/2023/06/20/GAO20230620t201211p0000-I/GAO20230620t201211p0000-I_l3a-vis-co2-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v002/2023/06/20/GAO20230620t201211p0000-I/GAO20230620t201211p0000-I_l3a-vis-co2-mfa-v002_rgb.png
GAO20230620t201211p0000-J,35.50379323759137,-119.07652502358073,2023-06-20T20:12:11+00,Oil & Gas (1B2),CH4,mf,"[-119.07827519126158, 35.501395709004356, -119.07375594601527, 35.505074748499155]",GAO,production,2023-10-02 18:34:16.169123+00:00,2025-03-25 22:34:18.086909+00:00,v1,,,,,,,3.794921875,0.13594460888978982,337.2500571356178,1.744138473419958,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t201211p0000-J/GAO20230620t201211p0000-J_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t201211p0000-J/GAO20230620t201211p0000-J_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2023/06/20/GAO20230620t201211p0000-J/GAO20230620t201211p0000-J_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t201211p0000-J/GAO20230620t201211p0000-J_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t201211p0000-J/GAO20230620t201211p0000-J_l3a-vis-ch4-mf-v002_rgb.png
GAO20230620t201211p0000-L,35.500611175007734,-119.07121737101953,2023-06-20T20:12:11+00,Oil & Gas (1B2),CH4,mf,"[-119.07340194979145, 35.49852500836367, -119.06888288167534, 35.5022040351493]",GAO,production,2023-10-02 18:34:16.238657+00:00,2025-03-25 22:35:25.387586+00:00,v1,,,,,,,3.794921875,0.13594460888978982,337.2500571356178,1.744138473419958,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t201211p0000-L/GAO20230620t201211p0000-L_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t201211p0000-L/GAO20230620t201211p0000-L_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2023/06/20/GAO20230620t201211p0000-L/GAO20230620t201211p0000-L_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t201211p0000-L/GAO20230620t201211p0000-L_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t201211p0000-L/GAO20230620t201211p0000-L_l3a-vis-ch4-mf-v002_rgb.png
GAO20230620t201211p0000-M,35.46599632976569,-119.03651625099289,2023-06-20T20:12:11+00,Oil & Gas (1B2),CH4,mf,"[-119.03857582403258, 35.464085177579804, -119.03405889865154, 35.467795478451706]",GAO,production,2023-10-02 18:34:16.259844+00:00,2025-03-25 22:35:32.577153+00:00,v1,,,,,,,3.8990885416666665,0.16336606067606568,332.0001285490196,1.6202661528722708,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t201211p0000-M/GAO20230620t201211p0000-M_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t201211p0000-M/GAO20230620t201211p0000-M_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2023/06/20/GAO20230620t201211p0000-M/GAO20230620t201211p0000-M_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t201211p0000-M/GAO20230620t201211p0000-M_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t201211p0000-M/GAO20230620t201211p0000-M_l3a-vis-ch4-mf-v002_rgb.png
GAO20230620t201211p0000-O,35.470627264801124,-119.0393419214378,2023-06-20T20:12:11+00,Oil & Gas (1B2),CH4,mf,"[-119.04182911979791, 35.468512053880296, -119.03735044700457, 35.47215955693375]",GAO,production,2023-10-02 18:34:08.716467+00:00,2025-03-25 22:53:26.611741+00:00,v0,,,,,,,4.03515625,0.2308349609375,333.25,3.109870672225952,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t201211p0000-O/GAO20230620t201211p0000-O_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t201211p0000-O/GAO20230620t201211p0000-O_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2023/06/20/GAO20230620t201211p0000-O/GAO20230620t201211p0000-O_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t201211p0000-O/GAO20230620t201211p0000-O_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t201211p0000-O/GAO20230620t201211p0000-O_l3a-vis-ch4-mf-v002_rgb.png
GAO20230620t201211p0000-P,35.46533138281487,-119.03461960451519,2023-06-20T20:12:11+00,Oil & Gas (1B2),CH4,mf,"[-119.03683362234995, 35.46349034178939, -119.03227792974076, 35.46716935739761]",GAO,production,2023-10-02 18:34:09.605384+00:00,2025-03-25 23:32:21.923593+00:00,v0,,,,,,,3.900390625,0.29296875,332.0740661621094,3.8047332763671875,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t201211p0000-P/GAO20230620t201211p0000-P_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t201211p0000-P/GAO20230620t201211p0000-P_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2023/06/20/GAO20230620t201211p0000-P/GAO20230620t201211p0000-P_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t201211p0000-P/GAO20230620t201211p0000-P_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t201211p0000-P/GAO20230620t201211p0000-P_l3a-vis-ch4-mf-v002_rgb.png
GAO20230620t200611p0000-B,35.524211941383,-119.084998883874,2023-06-20T20:06:11+00,Oil & Gas (1B2),CH4,mf,"[-119.08677230371293, 35.521758061197374, -119.08221315335616, 35.525437199912574]",GAO,production,2023-10-02 18:34:16.281297+00:00,2025-03-25 22:35:40.167349+00:00,v1,,,,,,,3.724609375,0.13079619899130449,337.2640860224312,2.0407484038314143,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-B/GAO20230620t200611p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-B/GAO20230620t200611p0000-B_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2023/06/20/GAO20230620t200611p0000-B/GAO20230620t200611p0000-B_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-B/GAO20230620t200611p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-B/GAO20230620t200611p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20230620t200611p0000-C,35.52111432618456,-119.0842436366477,2023-06-20T20:06:11+00,Oil & Gas (1B2),CH4,mf,"[-119.08567452246001, 35.51894866362854, -119.08119290516026, 35.52259627405168]",GAO,production,2023-10-02 18:34:16.302619+00:00,2025-03-25 22:35:41.666689+00:00,v1,,,,,700.8416605097378,118.95742466058498,3.724609375,0.13079619899130449,337.2640860224312,2.0407484038314143,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-C/GAO20230620t200611p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-C/GAO20230620t200611p0000-C_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2023/06/20/GAO20230620t200611p0000-C/GAO20230620t200611p0000-C_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-C/GAO20230620t200611p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-C/GAO20230620t200611p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20230620t200611p0000-E,35.518268424585045,-119.07880443774718,2023-06-20T20:06:11+00,Oil & Gas (1B2),CH4,mf,"[-119.08091397843874, 35.516113428283774, -119.07643253450759, 35.51976102643965]",GAO,production,2023-10-02 18:34:16.324114+00:00,2025-03-25 22:35:47.808545+00:00,v1,,,,,274.387902204057,18.600069572267117,3.724609375,0.13079619899130449,337.2640860224312,2.0407484038314143,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-E/GAO20230620t200611p0000-E_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-E/GAO20230620t200611p0000-E_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2023/06/20/GAO20230620t200611p0000-E/GAO20230620t200611p0000-E_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-E/GAO20230620t200611p0000-E_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-E/GAO20230620t200611p0000-E_l3a-vis-ch4-mf-v002_rgb.png
GAO20230620t200611p0000-G,35.47064291164811,-119.03933131560174,2023-06-20T20:06:11+00,Oil & Gas (1B2),CH4,mf,"[-119.04165833065717, 35.46806500891519, -119.03714107339809, 35.471743955511734]",GAO,production,2023-10-02 18:34:16.345064+00:00,2025-03-25 22:36:01.641003+00:00,v1,,,,,,,4.033854166666667,0.16438254167849015,333.25006106440884,1.827764164520542,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-G/GAO20230620t200611p0000-G_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-G/GAO20230620t200611p0000-G_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2023/06/20/GAO20230620t200611p0000-G/GAO20230620t200611p0000-G_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-G/GAO20230620t200611p0000-G_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-G/GAO20230620t200611p0000-G_l3a-vis-ch4-mf-v002_rgb.png
GAO20230620t200611p0000-H,35.46607849282023,-119.0363845627652,2023-06-20T20:06:11+00,Oil & Gas (1B2),CH4,mf,"[-119.03845574368383, 35.464207198532485, -119.0339773207233, 35.46785469336266]",GAO,production,2023-10-02 18:34:16.366076+00:00,2025-03-25 22:36:02.015046+00:00,v1,,,,,291.60213311908666,56.353100819982686,3.8990885416666665,0.16336606067606568,332.07420113529344,1.6254055729306747,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-H/GAO20230620t200611p0000-H_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-H/GAO20230620t200611p0000-H_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2023/06/20/GAO20230620t200611p0000-H/GAO20230620t200611p0000-H_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-H/GAO20230620t200611p0000-H_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-H/GAO20230620t200611p0000-H_l3a-vis-ch4-mf-v002_rgb.png
GAO20230620t200611p0000-I,35.454039750001684,-119.01174690165016,2023-06-20T20:06:11+00,Oil & Gas (1B2),CH4,mf,"[-119.01355503940994, 35.45175016921152, -119.00903878972693, 35.45542904129839]",GAO,production,2023-10-02 18:34:16.387086+00:00,2025-03-25 22:36:03.477868+00:00,v1,,,,,312.57519669041415,38.90325542186878,4.053385416666667,0.1672733708278387,330.44453818426337,2.1498246592653456,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-I/GAO20230620t200611p0000-I_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-I/GAO20230620t200611p0000-I_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2023/06/20/GAO20230620t200611p0000-I/GAO20230620t200611p0000-I_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-I/GAO20230620t200611p0000-I_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-I/GAO20230620t200611p0000-I_l3a-vis-ch4-mf-v002_rgb.png
GAO20230620t200611p0000-J,35.446012535207046,-119.01491669450881,2023-06-20T20:06:11+00,Oil & Gas (1B2),CH4,mf,"[-119.01713069929653, 35.44411113052599, -119.01261486351305, 35.44779001465576]",GAO,production,2023-10-02 18:34:16.408132+00:00,2025-03-25 23:29:20.425768+00:00,v1,,,,,,,3.8990885416666665,0.16336606067606568,332.07420113529344,1.6254055729306747,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-J/GAO20230620t200611p0000-J_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-J/GAO20230620t200611p0000-J_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2023/06/20/GAO20230620t200611p0000-J/GAO20230620t200611p0000-J_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-J/GAO20230620t200611p0000-J_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-J/GAO20230620t200611p0000-J_l3a-vis-ch4-mf-v002_rgb.png
GAO20230620t200611p0000-N,35.47054842489311,-119.03983989714371,2023-06-20T20:06:11+00,Oil & Gas (1B2),CH4,mf,"[-119.04165833065717, 35.46806500891519, -119.03714107339809, 35.471743955511734]",GAO,production,2023-10-02 18:34:08.761863+00:00,2025-03-25 22:55:50.742001+00:00,v0,,,,,,,4.03515625,0.2308349609375,333.25,3.109870672225952,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-N/GAO20230620t200611p0000-N_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-N/GAO20230620t200611p0000-N_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2023/06/20/GAO20230620t200611p0000-N/GAO20230620t200611p0000-N_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-N/GAO20230620t200611p0000-N_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200611p0000-N/GAO20230620t200611p0000-N_l3a-vis-ch4-mf-v002_rgb.png
GAO20230620t200046p0000-A,35.555635081681416,-119.08268083282564,2023-06-20T20:00:46+00,Oil & Gas (1B2),CH4,mf,"[-119.08487531432586, 35.553608987125436, -119.08031437020874, 35.5572881120928]",GAO,production,2023-10-02 18:34:16.428903+00:00,2025-03-25 23:29:27.483929+00:00,v1,,,,,,,3.662109375,0.294677734375,337.52777099609375,5.202089309692383,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200046p0000-A/GAO20230620t200046p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200046p0000-A/GAO20230620t200046p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/06/20/GAO20230620t200046p0000-A/GAO20230620t200046p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200046p0000-A/GAO20230620t200046p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200046p0000-A/GAO20230620t200046p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20230620t200046p0000-B,35.51590908824292,-119.03871340606801,2023-06-20T20:00:46+00,Oil & Gas (1B2),CH4,mf,"[-119.04065362793621, 35.513629816272356, -119.03613382633877, 35.51730874812425]",GAO,production,2023-10-02 18:34:16.471703+00:00,2025-03-25 23:07:07.316808+00:00,v1,,,,,222.2695124053771,90.879334116381,4.03125,0.2135009765625,333.75,2.609633207321167,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200046p0000-B/GAO20230620t200046p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200046p0000-B/GAO20230620t200046p0000-B_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/06/20/GAO20230620t200046p0000-B/GAO20230620t200046p0000-B_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200046p0000-B/GAO20230620t200046p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/20/GAO20230620t200046p0000-B/GAO20230620t200046p0000-B_l3a-vis-ch4-mf-v002_rgb.png
