emi20231201t201023p13003-A,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,emission_cmf_type,plume_bounds,instrument,mission_phase,published_at,modified,emission_version,processing_software,gsd,sensitivity_mode,off_nadir,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAO20201109t184716p0000-A,35.08225086,-119.3044323,2020-11-09T18:47:16+00,Oil & Gas (1B2),CH4,mf,"[-119.30705960075724, 35.080041058539734, -119.30132406396083, 35.084734599886595]",GAO,production,2023-05-14 20:30:30.003020+00:00,2025-03-25 23:22:29.207731+00:00,jpl,,,,,37.54922973,10.09112315,1.818,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/11/09/GAO20201109t184716p0000-5/GAO20201109t184716p0000-5_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/11/09/GAO20201109t184716p0000-5/GAO20201109t184716p0000-5_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/11/09/GAO20201109t184716p0000-5/GAO20201109t184716p0000-5_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/11/09/GAO20201109t184716p0000-5/GAO20201109t184716p0000-5_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/11/09/GAO20201109t184716p0000-5/GAO20201109t184716p0000-5_l3a-vis-ch4-mf-v002_rgb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAO20201109t182655p0000-3,35.3679308,-119.6849953,2020-11-09T18:47:16+00,Oil & Gas (1B2),CH4,mf,"[-119.6875639887709, 35.365441349233954, -119.68185934895833, 35.37013366788294]",GAO,production,2023-05-14 20:27:47.126810+00:00,2025-03-25 23:17:41.954358+00:00,jpl,,,,,138.1756367,79.55832795,1.817,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/11/09/GAO20201109t184716p0000-A/GAO20201109t184716p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/11/09/GAO20201109t184716p0000-A/GAO20201109t184716p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/11/09/GAO20201109t184716p0000-A/GAO20201109t184716p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/11/09/GAO20201109t184716p0000-A/GAO20201109t184716p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/11/09/GAO20201109t184716p0000-A/GAO20201109t184716p0000-A_l3a-vis-ch4-mf-v002_rgb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAO20201109t180938p0000-A,35.24916007,-119.5787463,2020-11-09T18:26:55+00,Oil & Gas (1B2),CH4,mf,"[-119.58168323927667, 35.24395147431539, -119.57400540338993, 35.25022173945911]",GAO,production,2023-05-14 20:30:29.995651+00:00,2025-03-25 23:22:08.274892+00:00,jpl,,,,,677.9743432,231.5742906,2.052,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/11/09/GAO20201109t182655p0000-3/GAO20201109t182655p0000-3_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/11/09/GAO20201109t182655p0000-3/GAO20201109t182655p0000-3_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/11/09/GAO20201109t182655p0000-3/GAO20201109t182655p0000-3_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/11/09/GAO20201109t182655p0000-3/GAO20201109t182655p0000-3_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/11/09/GAO20201109t182655p0000-3/GAO20201109t182655p0000-3_l3a-vis-ch4-mf-v002_rgb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ang20200924t220735-A,35.2099363143166,-119.585417884091,2020-11-09T18:09:38+00,Electricity Generation (1A1),CO2,mfal,"[-119.58833116415492, 35.207259800447815, -119.58263737529867, 35.21191190178831]",GAO,production,2023-11-29 05:21:06.739514+00:00,2025-03-25 22:45:38.897832+00:00,v1,0.13.1,,,,107561.893883793,39045.7083692532,1.80729166666667,0.533972452596928,23.947559995038,8.56595334068679,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v002/2020/11/09/GAO20201109t180938p0000-A/GAO20201109t180938p0000-A_l3a-vis-co2-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v002/2020/11/09/GAO20201109t180938p0000-A/GAO20201109t180938p0000-A_l3a-vis-co2-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v1/2020/11/09/GAO20201109t180938p0000-A/GAO20201109t180938p0000-A_l3a-ime-co2-mfal-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v002/2020/11/09/GAO20201109t180938p0000-A/GAO20201109t180938p0000-A_l3a-vis-co2-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v002/2020/11/09/GAO20201109t180938p0000-A/GAO20201109t180938p0000-A_l3a-vis-co2-mfa-v002_rgb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ang20200924t220735-B,35.212005,-119.18528,2020-09-24T22:07:35+00,Livestock (4B),CH4,mf,"[-119.18716037594707, 35.210461029020735, -119.18320274105322, 35.2136666349398]",ang,production,2024-02-13 20:14:45.682913+00:00,2025-03-25 22:53:35.414863+00:00,v1,,,,,592.637304560351,290.104593381513,3.458984375,0.396240234375,356.286388582224,9.93621787307228,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t220735-A/ang20200924t220735-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t220735-A/ang20200924t220735-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t220735-A/ang20200924t220735-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t220735-A/ang20200924t220735-A_l3a-vis-ch4-mf-v002_rgb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ang20200924t220155-A,35.168237,-119.09723,2020-09-24T22:07:35+00,Livestock (4B),CH4,mf,"[-119.09905905082755, 35.166493711045185, -119.09510345905956, 35.1697272712442]",ang,production,2024-02-13 20:14:45.248368+00:00,2025-03-25 22:31:40.727938+00:00,v1,,,,,398.321093163648,208.87868384318,3.521484375,0.391357421875,344.901568018911,10.0533554655652,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t220735-B/ang20200924t220735-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t220735-B/ang20200924t220735-B_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t220735-B/ang20200924t220735-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t220735-B/ang20200924t220735-B_l3a-vis-ch4-mf-v002_rgb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ang20200924t214054-A,35.211792,-119.18587,2020-09-24T22:01:55+00,Livestock (4B),CH4,mf,"[-119.18757078573479, 35.21037786834516, -119.18361333144546, 35.213583331264786]",ang,production,2024-02-13 20:14:30.660946+00:00,2025-03-25 22:38:12.355354+00:00,v1,,,,,794.051745115978,102.649791440509,3.458984375,0.396240234375,356.286388582224,9.93621787307228,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t220155-A/ang20200924t220155-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t220155-A/ang20200924t220155-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t220155-A/ang20200924t220155-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t220155-A/ang20200924t220155-A_l3a-vis-ch4-mf-v002_rgb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ang20200924t213537-A,35.4749186914279,-119.43034699844,2020-09-24T21:40:54+00,Livestock (4B),CH4,mf,"[-119.43235025534312, 35.47305361898843, -119.4282776667928, 35.47637022000448]",ang,production,2024-02-13 20:14:30.921132+00:00,2025-03-25 22:56:30.827896+00:00,v1,,,,,296.848578980533,80.5641381875,3.009765625,0.29541015625,4.83604329795442,8.00464838842467,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t214054-A/ang20200924t214054-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t214054-A/ang20200924t214054-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t214054-A/ang20200924t214054-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t214054-A/ang20200924t214054-A_l3a-vis-ch4-mf-v002_rgb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ang20200924t211551-A,35.510759,-119.40794,2020-09-24T21:35:37+00,Solid Waste (6A),CH4,mf,"[-119.40980326637418, 35.50892823518012, -119.40576315159156, 35.51224479199991]",ang,production,2024-02-13 20:14:30.697978+00:00,2025-03-25 22:56:28.281235+00:00,v1,,,,,220.84638264461,50.0066425388573,2.91015625,0.26611328125,0.845009873216233,8.26116420334869,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t213537-A/ang20200924t213537-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t213537-A/ang20200924t213537-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t213537-A/ang20200924t213537-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t213537-A/ang20200924t213537-A_l3a-vis-ch4-mf-v002_rgb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ang20200924t211551-B,36.2270488330464,-119.164256935313,2020-09-24T21:15:51+00,Livestock (4B),CH4,mf,"[-119.16588166768254, 36.226465850330015, -119.1612863012737, 36.23020065776353]",ang,production,2024-02-13 20:14:30.740454+00:00,2025-03-25 22:54:39.793199+00:00,v1,,,,,167.229507069446,59.7682161774159,1.7265625,0.422607421875,287.519309773199,11.0229780377234,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t211551-A/ang20200924t211551-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t211551-A/ang20200924t211551-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t211551-A/ang20200924t211551-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t211551-A/ang20200924t211551-A_l3a-vis-ch4-mf-v002_rgb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ang20200924t211551-C,36.165335,-119.22835,2020-09-24T21:15:51+00,Livestock (4B),CH4,mf,"[-119.22966444471221, 36.16423122110427, -119.22565983859654, 36.167464188521144]",ang,production,2024-02-13 20:14:30.593865+00:00,2025-03-25 22:57:26.886439+00:00,v1,,,,,214.024925099512,68.4809689221207,1.140625,0.254638671875,322.577717971486,19.5822355539387,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t211551-B/ang20200924t211551-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t211551-B/ang20200924t211551-B_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t211551-B/ang20200924t211551-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t211551-B/ang20200924t211551-B_l3a-vis-ch4-mf-v002_rgb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ang20200924t211102-A,36.093846,-119.34046,2020-09-24T21:15:51+00,Livestock (4B),CH4,mf,"[-119.3426200342492, 36.09225005771544, -119.33865370093967, 36.09548293468552]",ang,production,2024-02-13 20:14:30.769430+00:00,2025-03-25 22:31:02.561948+00:00,v1,,,,,152.153252794082,65.1260484900988,1.23046875,0.249267578125,336.117639095309,15.7123896629743,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t211551-C/ang20200924t211551-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t211551-C/ang20200924t211551-C_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t211551-C/ang20200924t211551-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t211551-C/ang20200924t211551-C_l3a-vis-ch4-mf-v002_rgb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ang20200924t211102-B,36.030833,-119.5093,2020-09-24T21:11:02+00,Livestock (4B),CH4,mf,"[-119.51158432165113, 36.02948309296094, -119.50758693530636, 36.03271577063289]",ang,production,2024-02-13 20:14:30.798627+00:00,2025-03-25 22:54:43.388368+00:00,v1,,,,,137.856716627781,78.1869848351734,2.072265625,0.1116943359375,354.687520698473,11.1112252003649,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t211102-A/ang20200924t211102-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t211102-A/ang20200924t211102-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t211102-A/ang20200924t211102-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t211102-A/ang20200924t211102-A_l3a-vis-ch4-mf-v002_rgb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ang20200924t211102-C,36.029917,-119.5089,2020-09-24T21:11:02+00,Livestock (4B),CH4,mf,"[-119.5108902868965, 36.02821239311207, -119.5069275094082, 36.03144500169104]",ang,production,2024-02-13 20:14:30.835389+00:00,2025-03-25 22:54:44.458044+00:00,v1,,,,,186.776435590866,57.0208703488007,2.072265625,0.1116943359375,354.687520698473,11.1112252003649,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t211102-B/ang20200924t211102-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t211102-B/ang20200924t211102-B_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t211102-B/ang20200924t211102-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t211102-B/ang20200924t211102-B_l3a-vis-ch4-mf-v002_rgb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ang20200924t210101-A,35.998667,-119.50159,2020-09-24T21:11:02+00,Livestock (4B),CH4,mf,"[-119.50484083716344, 35.994024080452014, -119.49709081776602, 36.00032206980361]",ang,production,2024-02-13 20:14:30.632339+00:00,2025-03-25 22:57:30.336775+00:00,v1,,,,,109.915267584082,54.4888818409741,2.09375,0.10540771484375,355.021099453573,11.0706533066112,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t211102-C/ang20200924t211102-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t211102-C/ang20200924t211102-C_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t211102-C/ang20200924t211102-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t211102-C/ang20200924t211102-C_l3a-vis-ch4-mf-v002_rgb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ang20200924t210101-B,36.229916,-119.16442,2020-09-24T21:01:01+00,Livestock (4B),CH4,mf,"[-119.16609169689356, 36.22868153943178, -119.16211816284205, 36.23188678284452]",ang,production,2024-02-13 20:14:12.412637+00:00,2025-03-25 22:56:28.050677+00:00,v1,,,,,226.285009379008,76.3148958547005,1.7265625,0.422607421875,287.519309773199,11.0229780377234,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t210101-A/ang20200924t210101-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t210101-A/ang20200924t210101-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t210101-A/ang20200924t210101-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t210101-A/ang20200924t210101-A_l3a-vis-ch4-mf-v002_rgb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ang20200924t210101-C,36.22752,-119.16453,2020-09-24T21:01:01+00,Livestock (4B),CH4,mf,"[-119.1670564730448, 36.226149283249995, -119.16308306848045, 36.22935452599985]",ang,production,2024-02-27 20:19:38.330867+00:00,2025-03-25 22:56:26.056270+00:00,v1,,,,,202.667852227086,72.4378140838175,1.7265625,0.422607421875,287.519309773199,11.0229780377234,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t210101-B/ang20200924t210101-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t210101-B/ang20200924t210101-B_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t210101-B/ang20200924t210101-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t210101-B/ang20200924t210101-B_l3a-vis-ch4-mf-v002_rgb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ang20200924t205139-A,36.159049,-119.28291,2020-09-24T21:01:01+00,Livestock (4B),CH4,mf,"[-119.28433829830492, 36.156938068894995, -119.28033399655725, 36.16017109135359]",ang,production,2024-02-13 20:14:30.876751+00:00,2025-03-25 22:54:48.366527+00:00,v1,,,,,132.690438169427,68.3858222335041,1.1064453125,0.2332763671875,325.21269567025,18.5232462421272,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t210101-C/ang20200924t210101-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t210101-C/ang20200924t210101-C_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t210101-C/ang20200924t210101-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t210101-C/ang20200924t210101-C_l3a-vis-ch4-mf-v002_rgb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ang20200924t205139-B,36.206252,-119.24316,2020-09-24T20:51:39+00,Livestock (4B),CH4,mf,"[-119.24439351212146, 36.20478974142801, -119.24038687672287, 36.20802267257955]",ang,production,2024-02-13 20:13:58.900246+00:00,2025-03-25 22:56:24.909730+00:00,v1,,,,,99.4479351807811,66.2908428321137,0.97119140625,0.314208984375,297.899797122839,26.1871937767399,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t205139-A/ang20200924t205139-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t205139-A/ang20200924t205139-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t205139-A/ang20200924t205139-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t205139-A/ang20200924t205139-A_l3a-vis-ch4-mf-v002_rgb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ang20200924t205139-C,36.159107,-119.28274,2020-09-24T20:51:39+00,Livestock (4B),CH4,mf,"[-119.2840672425789, 36.156903646196504, -119.27995955757856, 36.1602201386739]",ang,production,2024-02-13 20:14:06.338620+00:00,2025-03-25 22:56:27.289157+00:00,v1,,,,,73.8032880193666,27.3999626986522,1.0751953125,0.270751953125,303.782205337959,21.1838952336113,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t205139-B/ang20200924t205139-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t205139-B/ang20200924t205139-B_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t205139-B/ang20200924t205139-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t205139-B/ang20200924t205139-B_l3a-vis-ch4-mf-v002_rgb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ang20200924t200728-2,36.104018,-119.37448,2020-09-24T20:51:39+00,Livestock (4B),CH4,mf,"[-119.37767701649861, 36.09514129362164, -119.360257977397, 36.109243177566135]",ang,production,2024-02-27 20:19:37.671193+00:00,2025-03-25 23:08:18.914007+00:00,v1,,,,,407.893853576831,112.416139516161,1.4130859375,0.2135009765625,331.09032958314,11.2206879479237,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t205139-C/ang20200924t205139-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t205139-C/ang20200924t205139-C_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t205139-C/ang20200924t205139-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/09/24/ang20200924t205139-C/ang20200924t205139-C_l3a-vis-ch4-mf-v002_rgb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
